6       3       2
1
423     you!  Oh, help!  You're on fire!!!!! OOOOoooohhhhhh.......
424     The match flares up brightly.
425     Don't you think you'd better drop it first?
426     The match has gone out.
427     On the inside cover, you read the following:
427     +------------------------------------------+
427     !       Close cover before striking        !
427     !       ----- ----- ------ --------        !
427     !  Are you bored with dead-end exploring?  !
427     !  If you act today, you could begin an    !
427     !  exciting and profitable new career as   !
427     !  an apprentice pirate.  Fill out your    !
427     !  application now at the pirate's lair    !
427     !  (just two steps away from the brink     !
427     !  of pit in the maze).  No obligations    !
427     !  past 21st birthday.                     !
427     !                         -- Frederick     !
427     +------------------------------------------+ 
428     By the way, the matchbook contains five matches.
429     By the way, the matchbook contains four matches.
430     By the way, the matchbook contains three matches.
431     By the way, the matchbook contains two matches.
432     By the way, the matchbook contains only one match.
433     By the way, the matchbook is empty.
434     The cliff wall, loosely translated from the Elvish, reads
434     "Speak, friend, and enter."
435     Slowly, the great door swings shut and its outlines vanish
435     into the rock.
436     Silently, a great door is outlined in the rock face.  Slowly
436     it swings inward on unseen hinges.  At the same time, the
436     writing disappears.
437     It won't fit.
438     The inside of the doors read, "These doors are controlled
438     by word of command.  I, Narvi, made them."
439     I don't see how pushing that does anything.
440     The belt begins to float away but quickly comes back down.
441     You feel a bit lighter, but nothing else happens.
443     The plant spurts into furious growth for a few seconds.
444     The plant grows explosively, almost filling the bottom of the pit.
445     You've over-watered the plant!  It's shriveling up!  It's, it's...
446     I don't think melting that will do any good.
447     Good idea.  Look for something that burns reasonably well.
448     There's not enough heat to melt the leading.
449     You see a road below you, which winds off toward a building in the
449     distance.  You seem to be in a tower on top of a forested hill.
450     The Venetian glass shatters into a million worthless pieces.
451     The amulet is inscribed with letters in the black script of
451     Mordor, but you can't decipher the words.
452     You see the reflection of a tired adventurer.
453     You see the reflection of a tired adventurer, but as you watch,
453     the mirror starts to turn dark and foreboding.  In the center,
453     you see a replica of the amulet you have found except that the
453     image has an evil-looking red eye superimposed.
454     You look in the mirror expecting to see your reflection, but
454     what stares back at you is an evil necromancer wearing an
454     amulet exactly like yours.
455     The ground under you seems to shake, and broad tongues of flame
455     leap from the depths of the earth.  Steam rises as new fissures
455     spring up all around.  For a moment, you are completely blinded
455     by the combination of fire and steam, and you feel yourself
455     slipping into the abyss.  Suddenly, everything seems to be
455     stilled.  The world is dark around you and nothing happens
455     for a few moments . . .
456     When the light returns, you find yourself somehow magically
456     transported onto a green hillside.  On each side of you stands a
456     tree; one showers you with golden light, while the other bathes you
456     in a silvery sheen.  An elven queen, perhaps even Galadriel herself,
456     stands before you.  She is silent for a moment, but then smiles
456     and says: "You have destroyed the Amulet of Morgoth and brought
456     light back to these trees.  For this deed I name you an Elf-friend."
456     She raises her right hand and touches your forehead.  You close
456     your eyes, and when you open them you find yourself back at
456     the volcano which seems to have quieted.  There is a scroll
456     at your feet.
457     For a moment before you can read the words, you are transfixed
457     by the beauty of the scroll itself, which is inscribed in the
457     most beautiful Elvish calligraphy you have ever seen.  With
457     some effort, you manage to translate the message:
457     +------------------------------------------------------+   
457     |  Be it hereby known that the bearer of this scroll   |
457     |  is a hero of our age and has earned the title of    |
457     |  Elf-Friend throughout eternity.                     |
457     |                                -- Galadriel          |
457     +------------------------------------------------------+   
458     The elves stand up as one and refuse to let you pass.
459     The note is written in a child's handwriting and reads:
459     Earlier today, me and some friends decided to go down to
459     the cave.  We borrowed your lamp and went in a ways.
459     You know how neat it is to turn off the lamp and see
459     how dark everything gets?  Anyway, we did that and then
459     there was this noise and we all ran back to the entrance,
459     but I was so scared I dropped the lamp.  Hope you don't
459     get too mad at me."  The note is signed by T. Sawyer.
460     Many of the letters in the dust are no longer readable.
460     What you can make out is "----ROY IN -----NO."
461     It will take a tremendous amount of heat to melt the amulet.
462     It doesn't roll very well.
463     The hoop rolls around in a circle and falls on its side.
464     The hoop rolls down a slight incline, picks up speed and
464     crashes into the rock.  You hear a slight crack before it
464     falls over.
465     You are blocked by the stone slab.
466     The hoop is more delicate than it appears and you are able
466     to crack it easily.
467     +---------------------------------------------------------+
467     |  2                       *                          2   |
467     |                        _/_\_          7-22-34           |
467     |                       /`````\                           |
467     |       IN MAGIC       (  o o  )       ADVENTURE          |
467     |       WE TRUST       (   v   )     NATIONAL BANK        |
467     |                       \ \_/ /                           |
467     |                        \___/                            |
467     |       7-22-34          _/_\_                            |
467     |  2                  TWO DOLLARS                     2   |
467     +---------------------------------------------------------+
468     The stalagmite cracks and splits apart leaving a passage to
468     the north.
469     The two halves of the stalagmite slam back together leaving
469     no visible cracks.
470     The dwarf makes a quick thrust, but the knife is turned
470     aside by your coat of mail.
471     There is no room to stand on top of the broken stalagmite.
472     The knife bounces harmlessly of your mithril coat.
473     The knives bounce harmlessly of your mithril coat.
474     There is a poem inscribed on the base of the elephant:
474     "Grey as a mouse, big as a house, nose like a snake . . ."
474     The poem goes on for several more lines and is signed
474     by S. Gamgee.
475     The tarnished ring vanishes from your hands.
476     There is a tingling sensation in your hand and you notice
476     that the ring is gone.
477     Ugh!  What a tight fit.  Typical Federal construction.
478     As you squeeze through, you notice that the ring slips off
478     and disappears.
479     As your size changes, you feel the ring slip away from you
479     and disappear.
480     There is no way you can fit through that.
481     The belt seems to be making more of a whirring noise than
481     usual when you press the button.  Probably it's nothing.
482     The belt is definitely beginning to overheat.  I suggest
482     not using it for fifty turns.
483     The belt emits a high pitched whine and the buckle snaps
483     down the middle.
484     The burned-out belt doesn't do much of anything.
485     Don't you know that using GOTO's is a bad idea?
486     I'm neither a locksmith or a burglar.
487     I don't see where you want it dropped.
488     You don't fit through an eight-inch hole.
489     The sack feels surprising light when you take it.
490     Even though it is made of silk, the cloak feels quite warm.
491     A large slab of stone rumbles into place and blocks the stairway.
492     You hear a rumbling noise nearby and the ground shakes
492     slightly.  Then all is still.
493     The slab of stone slides back into the wall.
494     As you utter the magic word, the spirit form of the dead
494     Wumpus appears before you and says in a menacing voice:
494     "You shall not escape with my ring.  My magic is stronger than
494     yours."  The image fades, and you are still where you were.
495     As you try to leave the cave, the shade of the former Wumpus
495     appears before you and presses firmly against the bars of
495     the grate so that you are unable to exit.  The spirit speaks
495     in low tones: "You can't escape this way."  The monstrous
495     form laughs and then is gone.
496     After taking a bite of the mushroom, you feel slightly dizzy
496     and off-balance.  In your distorted consciousness, you seem
496     to be able to see a much wider expanse of landscape, as if
496     you had suddenly grown to several times your normal size.
496     The effect lasts for a few moments, after which your head
496     seems to clear and you find yourself back to normal.
497     After taking a bite of the mushroom, you begin to feel yourself
497     growing larger, right up to the walls of the cave.  Unfortunately,
497     you don't stop there and you keep right on growing until . . .
498     After taking a bite of the mushroom, you feel yourself growing
498     larger, until you are almost the right size for this room.
498     From this vantage point, you see a note scribbled on a calendar
498     which reads "SUNDAY -- remember to pray at the Altar."
499     The cake is inscribed with the words "eat me."
500     The shadowy figure seems to be staring at you.
501     The shadowy figure waves back.
502     You wave, but nothing happens.
503     From its tip, the rod gives off a shower of crystalline sparks
503     which fall to the floor and wander aimlessly, pausing for a moment
503     at each crack in the floor.  Shortly, as if tiring of their search,
503     the sparks return to the wand.
504     I don't see anything written here.
505     I don't see anything special about it.
506     I don't see anything special about them.
507     The rod showers a cascade of crystalline sparks which seem
507     to gain shape and substance over the chasm.  In moments,
507     a shimmering crystal bridge spans the fissure.
508     The bridge dissolves into a constellation of sparks which
508     are drawn back into the rod.
509     The throne is carved out of solid rock and is not ornamented
509     with any obvious jewels.
510     You sit down momentarily on the cold floor of the cave,
510     but it's somewhat uncomfortable and you stand up again.
511     You sit down in the sunshine.  Things seem relatively pleasant,
511     but there's an adventure awaiting and you stand back up.
512     You are sitting on the throne of the Mountain King.
513     You have climbed down from the throne.
514     You'd better leave the throne first.
516     As you utter the word, a secret mechanism below the floor springs
516     to life, and the throne silently spins around into the wall.
517     Separate numbers in the combination with commas, not hyphens.
518     Nothing happens when you say that here, but it's a genuine magic word.
519     When the syllable fades from your lips, you have a fleeting
519     sensation that you are shrinking into nothingness.  The feeling
519     leaves you dizzy and you stumble over.  You are caught by
519     a tiny sprite who gets you back to your feet and says,
519     "This is a silly time to use that magic word."  She then
519     mumbles some magical spell of her own, and you find yourself
519     growing back to normal size.
520     As you wave the rod, the sparks seem to take on shape and
520     substance in the form of a bridge.  Unfortunately, the
520     bridge is the wrong size for the chasm and the sparks
520     fade and return slowly to the rod.
521     Please mail your suggestions to eroberts@cs.stanford.edu.
522     You're already there.
523     You are growing rapidly back to your normal size.
524     The dust gets blown around a bit, but if you keep this up, you
524     won't be able to breathe.  I suggest you look for a broom.
525     There is no way to get through the solid cliff wall.
526     The book is closed, but the title on the front reads
526     "The History of Adventure" by the Enchanter.
527     It's not a treasure.
528     5 points.
529     10 points.
530     15 points!
531     20 points!!
532     25 points!!!
533     I don't know.  It may be valuable, but I have a bad feeling about it.
534     You've run out of matches.
535     That word is not effective here.  My, I'm surprised anyone remembers
535     it at all.
536     Isn't that from Shakespeare?  In any case, nothing happens.
537     This is a receipt for a throne which, according to what's written
537     here, was built by the dwarves for the Mountain King.  Attached to
537     the receipt is a copy of the delivery notice, which reads:
537     "Magic word: KLARF.  Use to escape from bothersome visitors."
538     The trumpet makes some noise, but the room is very noisy already.
539     I don't see anything like that here.
540     That could be a few things.  Be more specific.
541     There is a warning message on the inside of the belt, which reads
541     "Do not allow belt to overheat."  The belt feels cold now.
542     There is a warning message on the inside of the belt, which reads
542     "Do not allow belt to overheat."  The belt feels somewhat warm.
543     There is a warning message on the inside of the belt, which reads
543     "Do not allow belt to overheat."  The belt feels quite hot!
544     The paper reads: "Gone for the day.  Visiting sick snake.  -- M.K."
545     I can't get to it.
546     The bottle of oil goes out.
547     As you utter the magic word, you immediately become disoriented
547     and you feel like your body is twisting and turning in a variety
547     of directions.  The sensation lasts for a few moments, and you
547     quickly return to normal.
548     The bottle of oil burns brightly giving off a surprising
548     amount of heat.
549     The rod has a note which says "WARNING -- EXPLOSIVE -- KEEP AWAY FROM
549     FIRE OR FLAME".
550     None of the torches are within reach.
551     After taking a bite from the mushroom, you feel yourself growing
551     larger, right up to the window on the tower.  From here you can
551     see into a little room which must have been a lookout for the
551     dwarves.  Unfortunately, as a giant, you can hardly fit through
551     a four-inch hole, and you soon shrink back to your normal size.
552     As you push the button on the belt, your speed decreases sharply
552     and you begin to float to the bottom of the chasm.
553     The oil in the bottle refuses to ignite.  A wick might help.
554     The flame melts the leading nicely and frees the glass.
555     The oil is exhausted and the bottle goes out.
556     The floor begins to shake violently as if a herd of elephants
556     just walked by.  As it does so, the seemingly solid rock wall
556     crumbles away, revealing another room just beyond.  The wall
556     was most likely worn thin by an ancient watercourse which dried
556     up just before completely wearing away the rock.
557     The floor of the chamber shakes briefly as if a herd of elephants
557     just walked by, but nothing else seems to happen.
558     The chest has the following words scrawled on the side: "MAZE - GRFTM"
559     As you step off the slab, the end you were standing on rises
559     quickly into the air, throwing you slightly off balance.
560     As you reach a point not far from the east end of the slab, its
560     balance shifts slightly and the entire slab teeters on some unseen
560     fulcrum.  As it shifts, you lose your footing and slide along to
560     the end of the descending platform.
561     As you jump onto the slab, your weight affects the balance and
561     the slab sinks to the floor of the chamber.
562     As you utter the last syllable, the balance of the slab changes
562     and it shifts quickly to a new position.
563     As you utter the final syllable of the spell, the balance of
563     the slab changes and it comes crashing down toward you.
564     You see a wide fissure crossing a large room, spanned by a
564     bridge of sparkling crystal.
565     You see the vision of a large volcano and have the impression of
565     great heat radiating from the crystal ball.  Suddenly, the vision
565     changes and you see a tall elven queen who smiles before you.
566     You see the image of a huge green fierce dragon in the swirling
566     mist of the ball, facing an unarmed adventurer.  The image dissolves
566     and is replaced by that of a vanquished dragon lying to the side.
567     You see a vision of a large throne carved into the rock face of a
567     chamber.  Suddenly, the throne turns around into the wall before you.
568     You see a vision of a boat on a large lake near a tiny door.
569     You see a vision of the bottom of a deep canyon, where the body of
569     once fearsome wumpus lies smashed against the rock.
570     You see the image of oil burning in a bottle, and you feel the warmth
570     of the flame even through the crystal ball.
571     Before you, there is the image of an adventurer floating slowly
571     through space and landing gently on the floor of a chasm.
572     You see a vision of a kingly individual, richly adorned, drawing a
572     sword out of a stone.
573     Before you, there is a vision of a large rock formation towering
573     up from the floor of the room.  Suddenly, the rock splits in two
573     and you catch a glimpse of an armory beyond.
574     Before you is a vision of an immense repository for the Adventure
574     game, filled with various objects from the game.  The vision moves
574     quickly through various rooms and chambers, but the image is too
574     dark to get any detail.  Finally, there is an image of sunlight
574     and a group of cheering elves who carry you forward out of the cave.
575     The crystal ball clouds over and the vision fades.
576     The crystal ball rolls easily across the floor and, fortunately,
576     does not seem too fragile.
577     The crystal ball is worth a full twenty-five points, but it also
577     has a magical air about it.
578     As you set the ball down on the slab, it rolls quickly away down
578     the slope.  As it hits the water, there is considerable thrashing
578     and you hear some creature scurry happily away with its treasure.
579     As you approach the pool, an arm reaches out of the water and
579     drags you quickly beneath the surface.  Although your assailant
579     is slight and wiry, he has amazing strength and you are unable
579     to escape his grasp.  Fortunately, the creature seems less
579     interested in you than in your belongings, and you feel its arms
579     searching through all your possessions.  Suddenly, as if it found
579     what it wanted, it releases you and runs quickly back up the
579     slab.  Weary from the struggle, you crawl back to the shore.
580     The weight is negligible.
581     That's too heavy to carry.
582     Suddenly, out of nowhere, there is a blinding flash just above
582     your head.  As you recover your sight, you see a ghostlike figure
582     surrounded by an ever-shifting glow.  In a sepulchral voice, the
582     figure speaks: "You have found the last treasure in Adventure and
582     are nearly set to join the ranks of the Master Adventurers.  You
582     have thirty turns to tidy up your affairs; after that, meet me at
582     the Devil's Chair."  The figure vanishes as quickly as it
582     appeared.
583     Once again, out of nowhere, the blinding light appear and you are
583     pushed back towards the chair.  The ghostly figure appears and
583     catches your gaze.  With a commanding presence he intones: "Sit."
583     Driven by his will, you have no other choice and find yourself
583     sitting back on the rock seat.
584     The letter reads:
585     The letter vanishes in a puff of smoke.
586     Before you have a chance to figure out what to do, you hear wild
586     splashing noises in the water beside you.  An emaciated creature
586     of some unfamiliar description jumps from the pool and screams
586     "Mine!  It's mine!".  He snatches the crystal ball and runs
586     quickly up the slab to the cavern on the far side.
587     The brass bar is octagonal in shape and approximately one foot
587     long.  One end is hollow, but the other is capped with a solid
587     brass ball.  Along the edge of the bar are inscribed the words
587     "What seest thou else in the dark backward and abysm of time?"
587     -- Shakespeare
588     The crystal box is set firmly in the rock.
589     There is no obvious way to open the box.  There might be an opening
589     on the bottom, but that part is firmly encased in the rock.
590     This place is an incredible mess.  There's just no way to find
590     anything specific in here.
591     The opening of the vial is too small to put anything in.
592     From up close, it looks like nothing so much as an outlandish
592     phone booth, although it appears to be a machine of some sort.
592     It is about five feet tall and four feet in diameter.  You are
592     facing the only opening, and it is just large enough for you to
592     go inside.
593     The bar fits snugly over the lever base.  Just as the attachment
593     is complete, an array of sparks fly from the base to the lever
593     and weld the two firmly together.
594     As you move the lever, a whirring sound begins to rise from the
594     machine.  Through the glass, you can see the laboratory get
594     strangely dim, then disappear altogether.  The whirring sound
594     intensifies and you have a sense of great speed.  Suddenly,
594     everything is quiet.
595     Once again, you hear the whirring sound rise from somewhere deep
595     in the machine.  The laboratory fades and the dials begin to
595     spin quickly through time.  For a moment, you have the sense of
595     extreme speed which excites your entire spirit, and then . . .
596     The south end of the laboratory is occupied by the machine,
596     but it looks like you might be able to get inside it.
597     You are still in the laboratory, but it is very different now.
597     The journals are gone, and in their place you can see some huge
597     leather-bound tomes, some of which look quite ancient.  The
597     entire room is cluttered with a variety of vials, tubes, powders
597     and beakers.  It is still a mess.  The only uncluttered surface
597     is a large carved oak table.  One of the books lies open on it
597     next to some vial of greenish liquid.  Next to the table is a
597     squarish rock about three feet high.
597     <NL>
597     You only have a few moments to look around before the door
597     opens and a wizard walks in.  He strides over to the table,
597     muttering to himself.  His long flowing white hair and beard
597     are slightly mussed, and his floor-length robe (covered with
597     stars, moons and comets) is looking tired.  Under his arm, he
597     is carrying an open crystal box and in his other hand is a
597     ruby diadem.  Glancing at the book, he puts the diadem inside
597     the box and sets it on the squarish rock, upon which you now
597     notice the freshly-carved letters "Y2".
597     <NL>
597     The wizard's back is turned to you, and he seems too preoccupied
597     to notice you at all.  You see him open the vial of green liquid
597     and pour half of it onto the ground near the rock.  He steps
597     back and solemnly intones:
597     <NL>
598     Cleave to rock without desisting
598     Time and ages pass away
598     Yield not unto those insisting
598     Guard the prize against the day
598     <NL>
598     One will come to claim the treasure
598     One with heart both brave and true
598     One whose right is beyond measure
598     One will give the sign anew
598     <NL>
598     Neither spell nor chant nor rhyme
598     Wizard's might nor dullard's brawl
598     Mar the lock before 'tis time
598     Ere the one has said the all
598     <NL>
598     MSYBA!
599     <NL>
599     The green fluid begins to smoke.  Soon the box, rock and wizard
599     are enshrouded in a thick green mist.  A loud retort echoes
599     through the chamber on the heels of a blinding flash.  Out of
599     the mist, you hear the words:
599     <NL>
599     "Woe to whomsoever dares reverse my spell..."
599     <NL>
599     When the mist clears, the wizard, rock and treasure have all
599     vanished, leaving much of the lab completely empty except for
599     a small green object.
599     <NL>
600     The liquid begins to smoke and you are quickly surrounded
600     by a greenish fog.  After another bright flash and loud
600     bang, the smoke slowly clears, showing the crystal box
600     resting free on its pedestal.
601     There is no particularly effective way to do that.  Maybe
601     you should try pouring it.
602     +----------------------------------+
602     |                                  |
602     |      WELCOME TO ADVENTURE        |
602     |                                  |
602     +----------------------------------+
603     The contents translate to "This space intentionally left blank."
604     Saved.
605     Restored.
-1
7
2       11      0       0       0       0       Brass lamp
3       8       9       0       0       0       Grate
4       10      0       5       0       0       Cage
5       11      0       0       0       0       Black rod
6       248     0       0       0       0       Black rod
7       14      15      0       0       0       Steps
9       148     0       0       0       0       Wood Pole
10      96      0       0       0       0       Pillow
11      19      -1      0       0       0       Snake
12      17      27      0       0       0       Fissure
13      101     -1      0       0       0       Tablet
14      103     0       70      0       0       Giant clam
15      0       0       70      0       0       Oyster
16      106     0       0       0       0       Magazines
17      0       -1      0       0       0       Dwarf
18      0       0       0       0       0       Knife
19      238     0       0       0       0       Tasty Food
20      238     0       0       0       0       Bottle
21      117     122     0       0       0       *Chasm1
22      190     235     0       0       0       *Chasm2
23      109     -1      0       0       0       Mirror
24      25      -1      0       0       0       Tiny Plant
25      23      67      0       0       0       Beanstalk
26      111     -1      0       0       0       Stalactite
27      35      110     0       0       0       Figure
28      0       0       5       0       0       Small Axe
29      97      -1      0       0       0       *Drawings
30      0       -1      0       0       0       Pirate
31      119     121     0       0       0       Dragon
33      117     122     0       0       0       Troll
34      0       0       0       0       0       Troll
35      130     -1      0       0       0       Tame Bear
36      0       -1      0       0       0       *Message
37      126     -1      0       0       0       Volcano
38      140     -1      0       0       0       Machine
39      0       0       0       0       0       Batteries
40      96      -1      0       0       0       *Moss
41      94      -1      0       0       0       Giant Door
42      158     166     0       0       0       Elfin door
43      160     167     0       0       0       Iron door
44      188     189     0       0       0       Door
46      155     0       0       0       0       Flowers
47      174     -1      0       3       0       Silk Cloak
48      166     0       0       0       0       Wood Boat
49      228     229     0       0       0       Sticks
50      18      0       90      4       0       Nugget
51      204     0       0       2       0       Diamonds
52      170     0       5       2       0       Horn
53      -112    0       0       3       0       Jewelry
54      30      0       10      3       0       Rare Coins
55      0       0       50      4       0       Chest
56      92      0       40      3       0       Gold Eggs
57      95      0       5       2       0       Trident
58      97      0       5       2       0       Ming vase
59      100     0       0       3       0       Emerald
60      101     0       10      4       0       Pyramid
61      0       0       0       3       0       Pearl
62      119     121     10      3       0       Rug
63      127     0       0       1       0       Spices
64      130     -1      30      2       0       Gold Chain
65      141     0       10      3       0       Sword
66      -108    0       0       3       0       Crown
67      221     0       0       1       0       Ruby Shoes
68      27      0       5       1       0       Lyre
69      183     0       0       2       0       Sapphire
70      225     0       5       2       0       Holy grail
71      230     0       10      3       4       Oaken Cask
72      0       0       0       4       0       Ring
73      6       0       0       0       0       Clover
74      246     0       0       0       0       Torch
81      0       0       0       0       0       Water
82      0       0       0       0       0       Water
83      0       0       0       0       0       Oil
84      0       0       0       0       0       Oil
85      0       0       0       0       0       Wine
86      0       0       0       0       0       Wine
87      193     -1      0       0       0       Bumblebees
88      102     194     0       0       0       *Wall
90      258     259     0       0       0       *Cliff
91      141     -1      0       0       0       *Anvil
92      172     174     0       0       0       *Rocks
93      188     -1      0       0       0       Phonebooth
94      189     -1      0       0       0       Telephone
95      0       0       5       0       0       Lead Slugs
96      0       0       0       0       0       Honeycomb
97      193     -1      0       0       0       Beehive
98      227     -1      0       0       0       Large dog
99      174     -1      0       0       0       Wumpus
101     13      0       0       0       0       Bird
102     3       0       0       0       0       Keys
103     217     -1      0       0       0       Fountain
104     171     -1      0       0       0       Bats
105     0       -1      0       0       0       Gnome
106     146     0       0       0       0       Mushrooms
107     159     0       0       0       0       Cakes
108     144     0       0       0       0       Large Sack
110     276     0       0       2       0       Manuscript
111     238     0       0       0       0       Matchbook
112     29      -1      0       0       0       Safe
113     3       0       0       0       0       Old Poster
114     304     0       0       0       0       Whiskbroom
115     39      -1      0       0       0       *Carving
116     2       -1      0       0       0       *Billbd
117     311     0       0       5       0       Crys. Ball
118     187     0       20      0       0       Metal Tube
119     169     0       0       2       0       Green Rock
120     200     0       0       2       0       Opal
121     239     0       5       2       0       Statue
122     244     0       5       0       0       Crowbar
123     272     -1      0       0       0       *Window
124     159     0       0       0       0       Tiny key
125     274     0       10      2       0       Gold Belt
126     284     -1      0       3       2       Glass
127     77      0       0       2       999     Amulet
128     299     0       0       1       0       Scroll
129     287     -1      0       0       0       *Elves
130     301     0       0       5       0       Silmaril
131     3       0       0       0       0       Note
132     77      -1      0       0       0       *Skeleton
133     77      -1      0       0       0       *Ground
134     260     0       0       1       0       Hoop
135     108     0       0       2       0       Bill
136     302     0       10      3       0       Mail
137     222     -1      0       0       0       Stalagmite
138     286     0       0       2       0       Elephant
139     96      100     0       0       0       *Hole
140     7       34      0       0       0       *Slit
141     0       -1      0       0       0       *Hands
142     143     0       0       0       0       Throne
143     144     0       0       0       0       Throne
144     -143    0       5       3       0       Scabbard
145     189     0       0       0       0       Notebook
146     272     0       0       0       0       Receipt
147     190     -1      0       0       0       *Chair
148     -142    0       0       0       0       Sheet
149     180     0       0       0       0       Rope
150     311     316     0       0       0       *Slab
151     33      0       0       4       1       Crys. box
152     -151    0       0       2       0       Diadem
153     268     0       10      0       0       Brass bar
154     321     322     0       0       0       *Time M
155     322     0       0       0       0       Vial
156     321     322     0       0       0       *Junk
157     323     -1      0       0       0       *Dials
158     323     -1      0       0       0       *Base
159     323     -1      0       0       0       *Noises
160     -155    0       0       0       0       Liquid
-1      -1      -1      -1      -1      -1      END LIST
8
1       24
2       29
3       0
4       33
5       0
6       33
7       38
8       38
9       42
10      14
11      43
12      110
13      29
14      110
15      73
16      75
17      29
18      13
19      59
20      59
21      174
22      313
23      67
24      13
25      147
26      155
27      369
28      146
29      110
30      13
31      13
32      24
33      25
34      110
35      262
36      14
37      29
38      271
39      14
40      14
41      24
42      29
43      38
44      24
45      331
46      24
47      109
48      332
49      0
50      0
51      348
52      358
53      0
54      364
55      0
-1
9
0       1       2       3       4       5       6       7       8       9
0       10      99      100     115     116     212     126     146     147
0       148     149     150     151     152     153     154     155     157
0       158     159     166     167     168     169     160     192     200
0       198     201     214     227     228     229     238     241     242
0       243     244     245     246     250     272     276     309
1       24
2       217
3       24      217     1       3       4       7       22      38      95
3       113     141     166     167     168     169     192     198     206
3       207     208     209     214     228     229     309     311     312
3       319
4       46      47      48      54      56      58      82      85      86
4       122     123     124     125     126     127     128     129     130
4       141     142     189
5       9       10      11      12      13      14      166     167
5       115     116     212     241     242     243     244     245
5       246     247     248
6       1       2       3       4       5       6       7       8       146
6       147     148     149     150     151     152     153     154     155
6       157     158     159     160     227     228     229     238
7       42      43      44      45      46      47      48      49      50
7       51      52      53      54      55      56      80      81      82
7       86      87
8       99      100     101
9       108
10      141
11      98
12      8
13      13
14      158
15      202
16      157     227
17      19
-1
10
75      You are obviously a rank amateur.  Better luck next time.
150     Your score qualifies you as a Novice Class Adventurer.
250     You have achieved the rating: "Experienced Adventurer".
360     You may now consider yourself a "Seasoned Adventurer".
470     You have reached "Junior Master" status.
605     Your score puts you in Master Adventurer Class C.
630     Your score puts you in Master Adventurer Class B.
654     Your score puts you in Master Adventurer Class A.
9999    All of Adventuredom gives tribute to you, Adventurer Grandmaster!
-1
11
2       9999    10      0       0
3       9999    5       0       0
7       75      4       176     177
8       25      5       178     179
9       20      3       180     181
10      6       10      211     212
11      16      5       213     214
12      4       2       62      63
13      5       2       18      19
14      10      2       62      233
15      8       5       274     275
16      10      5       289     290
17      8       2       20      21
-1
12
1       A large cloud of green smoke appears in front of you.  It clears away
1       to reveal the Enchanter, clothed in grey.  He fixes you with a steely
1       glare and declares, "This adventure has lasted too long."  With that
1       he makes a single pass over you with his hands, and everything around
1       you fades away into a grey nothingness.
2       Even wizards have to wait longer than that!
3       I'm terribly sorry, but Colossal Cave is closed.  Our hours are:
4       Only wizards are permitted within the cave right now.
5       We do allow visitors to make short explorations during our off hours.
5       Would you like to do that?
6       Colossal Cave is open to regular adventurers at the following hours:
7       Very well.
8       Only a wizard may continue an adventure this soon.
9       I suggest you resume your adventure at a later time.
10      Do you wish to see the hours?
11      Do you wish to change the hours?
12      New magic word (null to leave unchanged):
13      New magic number (null to leave unchanged):
14      Do you wish to change the message of the day?
15      Okay.  You can save this version now.
16      Are you a wizard?
17      Prove it!  Say the magic word!
18      That is not what I thought it was.  Do you know what I thought it was?
19      Oh dear, you really *ARE* a wizard!  Sorry to have bothered you . . .
20      Foo, you are nothing but a charlatan!
21      New hours specified by defining "Prime Time".  Give only the hour
21      (e.g. 14, Not 14:00 or 2pm).  Enter a negative number after last pair.
22      New hours for Colossal Cave:
23      Limit each line to 70 chars.  End with a blank line.
24      Line too long, retype:
25      Not enough room for another line.  Ending message here.
26      Do you wish to (re)schedule the next holiday?
27      To begin how many days from today?
28      To last how many days (zero if no holiday)?
29      To be called what (up to 20 characters)?
30      Too small!  Assuming minimum value (45 minutes).
31      Break out of this and save your core-image.
32      You can save the game in your directory by typing:
32      "SAVE yourname"  to the Monitor.
32      When you want to restart, type "RUN yourname".  Later!
33      Do you need a new map?
-1
13
1       1       11      0       In Debris room
2       11      1       0       Chased away snake
3       12      1       564     Built crystal bridge
4       1       92      0       Giant room
5       127     -1      565     Has scroll
6       60      -1      0       Has pyramid
7       33      2       0       Chased away troll
8       31      2       566     Killed dragon
9       1       144     567     Behind throne
10      1       166     568     At boat
11      99      6       569     Killed wumpus
12      126     2       570     Melted leading
13      1       285     571     Bottom of chasm
14      65      0       572     Gets sword
15      1       302     573     Behind altar
16      1       205     0       Above rainbow
17      1       200     0       In crystal palace
18      117     -1      0       Has crystal ball
19      1       219     0       In Gothic Cathedral
-1
14
ATTACWITH AXE  SWORDPOLE ROD  KNIFEHANDS
ATTACON   BASE
ATTACTO   BASE
BLOW OUT  LAMP BOTTLROPE OIL
BREAKWITH AXE  SWORDPOLE ROD
BURN WITH MATCHTORCH
DRINKFROM CASK CUP  VASE BOTTL
DROP IN   CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILPHONESAFE LAMP
DROP IN   $VEND$TIMETUBE LOOKOFISSUSLIT HOLE THRONTHRN2CHAIRSCABBVOLCA
DROP ON   RUG  CROWNCLOAKSHOESJEWELSWORDPILLO
DROP DOWN LOOKOFISSUSLIT HOLE VOLCA
DROP THROULOOKOFISSUSLIT HOLE VOLCA
FEED TO   TROLLSNAKEBIRD BEAR WUMPUBEES DOG  DWARFBAT  CLAM OYSTEELVES
FILL WITH OIL  WINE WATER
GET  FROM CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILSAFE WUMPUTUBE 
